ensembl_gene_id	description
Y105C5A.740	
B0350.49	
M117.12	
C47A4.131	
Y57G11C.894	
M199.111	
Y57G11C.619	
C35D6.64	
F13B12.13	
Y73F8A.1091	
C39E9.15	
C27H2.89	
F13G11.80	
C35D6.81	
Y67A10A.114	
Y73F8A.1059	
C52D10.93	
Y105C5A.1125	
Y105C5B.1314	
Y73F8A.748	
Y105C5B.789	
F52B11.83	
Y105C5A.894	
Y116A8C.209	
Y37A1B.218	
Y73F8A.525	
R10H10.9	
Y7A9D.37	
Y105C5A.679	
Y57G11C.134	
AC7.69	
Y57G11C.516	
C47A4.83	
F44E8.37	
F33D4.9	
F38C2.80	
Y37A1B.296	
Y105C5B.1392	
Y105C5B.341	
Y116A8A.56	
T23G4.92	
Y37A1A.47	
Y105C5A.410	
Y41E3.217	
Y105C5B.809	
Y73F8A.235	
Y57G11C.844	
T14G10.9	
Y51H4A.872	
T23G4.66	
Y73B6BL.145	
H08M01.91	
Y57G11C.120	
C39H7.15	
H16O14.40	
VY10G11R.18	
Y105C5B.97	
Y51H4A.560	
K01G12.13	
T19E7.23	
ZK381.15	
F22B3.19	
T27E7.21	
Y73F8A.924	
C49A9.22	
Y105C5B.298	
Y105C5A.228	
Y105C5A.758	
Y105C5B.898	
Y64G10A.200	
H32C10.51	
Y57G11C.449	
Y105C5A.89	
Y4C6B.22	
C08F11.66	
Y57G11B.164	
D2024.13	
T27E7.65	
R09H10.10	
Y73F8A.459	
M199.81	
C09B9.84	
Y43C5A.10	
Y105C5A.173	
Y116A8C.424	
Y9C9A.44	
Y51H4A.171	
Y17G9A.14	
Y51H4A.939	
Y73F8A.916	
Y51H4A.121	
T08B6.28	
H32C10.47	
Y105C5A.827	
Y57G11C.1105	
Y105C5A.214	
Y57G11C.862	
Y105C5A.950	
Y105C5A.558	
Y41E3.245	
C43F9.16	
Y43D4A.72	
Y116A8C.391	
Y41E3.342	
Y73B6BR.15	
C08F11.29	
Y116A8B.86	
F26D12.93	
H06H21.28	
C08F8.12	
Y57G11C.374	
F56A11.9	
Y73F8A.610	
Y105C5B.1058	
C52D10.88	
R13H7.8	
Y51H4A.138	
Y105C5B.167	
Y40H7A.61	
Y116A8C.166	
Y57G11B.183	
B0350.64	
C08F11.93	
Y4C6B.51	
Y105C5B.307	
Y105C5A.1033	
F13G11.22	
Y105C5B.336	
Y7A9D.65	
Y105C5A.1084	
C11D2.14	
Y57G11C.464	
Y73F8A.718	
Y57G11C.919	
R05A10.88	
M199.46	
Y105C5A.948	
Y40H7A.235	
F41H10.21	
Y105C5B.1172	
F13G11.58	
F12F6.17	
Y116A8B.22	
Y41E3.157	
Y40H7A.200	
C52D10.81	
Y105C5A.1057	
Y41E3.45	
Y57G11C.810	
Y105C5A.952	
B0350.17	
C27H2.108	
Y105C5A.344	
Y37A1B.101	
K07F5.21	
Y43D4A.55	
Y45F10D.25	
Y105C5B.1110	
F01G10.21	
Y116A8C.139	
Y43D4A.47	
M199.78	
Y105C5B.698	
C52D10.120	
F56H11.7	
Y51H4A.382	
Y73B6A.10	
H25K10.98	
ZK617.16	
Y57G11C.214	
C08F11.111	
M199.109	
Y10G11A.44	
M199.17	
Y41E3.43	
Y105C5A.884	
C09B9.64	
Y116A8C.332	
Y51H4A.224	
Y73F8A.346	
Y41E3.451	
Y105C5B.470	
Y57G11C.978	
Y57G11C.164	
Y69A2AR.39	
M03D4.36	
Y73F8A.1052	
Y105C5B.1145	
T12E12.34	
Y73F8A.635	
H32C10.82	
R08C7.18	
F52B11.39	
Y64G10A.352	
Y116A8C.262	
H01G02.10	
Y41E3.73	
Y57G11C.555	
Y105C5B.300	
Y116A8C.355	
LLC1.8	
Y57G11B.66	
Y105C5B.674	
Y51H4A.235	
C27H2.83	
Y73F8A.582	
Y105C5B.662	
Y64G10A.215	
Y57G11C.451	
Y45F10D.74	
Y41E3.263	
Y7A9A.66	
Y41E3.205	
F32B6.13	
F52D4.16	
Y105C5B.316	
Y116A8C.71	
C02B10.37	
Y73F8A.568	
Y105C5A.541	
Y105C5A.1147	
Y105C5A.523	
T27E7.51	
Y41E3.171	
C09B9.76	
H16O14.52	
B0513.58	
C39H7.34	
Y105C5B.839	
Y57G11A.163	
Y67A10A.159	
C35D6.65	
Y57G11C.904	
C43G2.7	
R05A10.54	
H16O14.59	
Y37A1B.32	
Y105C5A.199	
Y9C9A.105	
C11D2.89	
Y105C5A.102	
Y57G11C.79	
Y105C5A.670	
Y43D4A.162	
F38C2.77	
LLC1.71	
VY10G11R.11	
Y67A10A.57	
Y105C5B.1098	
Y7A9C.27	
Y7A9A.77	
Y105C5A.358	
Y73F8A.135	
LLC1.73	
C08F11.77	
Y57G11C.210	
Y51H4A.595	
Y7A9B.2	
Y51H4A.71	
Y57G11C.390	
C52D10.65	
C01G5.14	
Y40H7A.247	
Y73F8A.840	
F13G11.87	
T06A10.99	
C49A9.15	
Y73F8A.975	
R09E10.11	
Y57G11C.247	
C52D10.24	
Y64G10A.235	
Y57G11C.155	
Y67A10A.312	
C54E4.9	
F11E6.12	
Y105C5A.1120	
Y73F8A.133	
AC7.64	
B0218.9	
E03H12.15	
Y105C5B.192	
Y105C5B.1216	
Y41E3.363	
Y105C5A.392	
Y67A10A.76	
Y51H4A.64	
Y57G11A.140	
Y64G10A.185	
Y64G10A.320	
Y105C5B.351	
C52D10.37	
Y64G10A.186	
Y105C5A.1216	
Y44C4A.1	
T23G4.23	
C31H1.67	
Y37A1B.49	
C11D2.34	
Y105C5A.932	
Y105C5A.1264	
Y37A1B.165	
Y57G11C.785	
C08F11.64	
Y57G11A.40	
F36H12.62	
Y105C5B.1099	
Y57G11B.186	
C06A6.8	
AC7.62	
Y69E1A.12	
Y73F8A.733	
Y73F8A.658	
H25K10.40	
Y73F8A.224	
Y116A8A.134	
Y104H12D.6	
T28H11.25	
Y51H4A.488	
Y57G11A.182	
Y105C5A.596	
Y45F10D.32	
Y57G11B.75	
Y57G11C.421	
Y64G10A.314	
Y57G11C.435	
F55B11.48	
B0478.12	
C26C9.5	
Y51H4A.565	
Y64G10A.301	
Y57G11C.747	
Y57G11C.488	
K08B4.10	
LLC1.57	
Y105C5A.247	
Y105C5B.1115	
Y73F8A.47	
Y37A1A.119	
Y41E3.81	
Y37A1B.87	
Y105C5B.1230	
Y51H4A.491	
Y4C6B.63	
F52B11.40	
F56F12.25	
Y116A8C.453	
AC7.5	
F55B11.34	
Y105C5A.642	
Y10G11A.70	
C06E7.15	
Y105C5A.1207	
Y57G11C.241	
Y116A8B.46	
Y73F8A.771	
Y116A8B.63	
C35D6.30	
Y41E3.413	
Y57G11C.295	
Y57G11A.124	
Y64G10A.205	
Y57G11C.1003	
B0273.37	
Y73B6BL.118	
C08F11.54	
Y41E3.188	
Y57G11C.189	
C46G7.45	
F52B11.27	
Y4C6A.58	
Y41E3.285	
F13G11.91	
Y105C5A.328	
F49C12.16	
Y51H4A.356	
Y43D4A.39	
K08E7.11	
Y116A8C.279	
F58F9.13	
C01B10.41	
H12I19.116	
Y37A1A.147	
C06E7.33	
Y67A10A.162	
Y57G11A.69	
Y9C9A.89	
Y43D4A.140	
Y57G11B.104	
Y73F8A.1065	
B0273.48	
Y105C5B.816	
Y57G11A.26	
C02B10.14	
T22D1.13	
Y67A10A.191	
C05B10.10	
Y57G11A.55	
M03D4.53	
C02B10.26	
AC7.24	
ZK593.11	
Y116A8B.17	
C47A4.80	
Y105C5B.1338	
Y116A8C.274	
Y105C5B.877	
R05A10.41	
Y105C5B.100	
C29E6.12	
Y116A8A.100	
C11D2.71	
B0273.30	
C46G7.33	
Y73B6BL.282	
Y67A10A.246	
LLC1.33	
Y105C5A.1221	
C08F11.47	
Y105C5B.161	
Y57G11B.157	
M199.95	
Y51H4A.271	
Y105C5A.236	
C05B10.3	
Y67A10A.333	
F23B2.27	
Y57G11C.947	
Y41E3.307	
Y4C6B.38	
T13A10.54	
T01G1.6	
Y64G10A.29	
Y57G11C.539	
Y105C5A.793	
ZK616.44	
C47A4.60	
Y59H11AR.8	
M199.98	
C46G7.52	
W03F8.58	
F55B11.127	
Y43C5A.9	
Y57G11C.104	
Y57G11C.328	
Y17G9A.25	
F28F9.7	
W02C12.4	
C47E12.18	
T27E7.72	
C35D6.94	
H08M01.112	
Y57G11A.83	
Y105C5B.1399	
F35H10.16	
Y105C5B.850	
Y7A9D.3	
Y41E3.291	
Y73F8A.558	
Y73F8A.85	
H34C03.6	
F56F12.20	
Y57G11A.143	
C45E5.20	
Y73F8A.436	
Y41E3.305	
F52B11.79	
Y116A8A.16	
M18.11	
K02B2.16	
Y45F10D.72	
T08B6.41	
C55C3.56	
C11D2.13	
Y43D4A.147	
C45E5.47	
Y57G11B.132	
Y4C6B.72	
LLC1.60	
Y57G11C.1044	
C23H5.14	
Y41E3.398	
T23G4.32	
Y51H4A.741	
Y73F8A.403	
Y57G11B.39	
B0513.36	
C31H1.40	
Y40H7A.79	
C24D10.33	
T05C7.2	
Y51H4A.885	
Y40H7A.171	
Y57G11C.529	
Y64G10A.116	
Y40H7A.129	
Y105C5A.1203	
B0547.26	
Y73B6BL.164	
H25K10.59	
F38A5.19	
Y116A8C.203	
T05A1.10	
Y105C5B.1026	
Y73F8A.399	
T08B6.57	
Y4C6B.96	
C29E6.17	
Y67A10A.301	
Y105C5A.71	
Y73F8A.360	
Y105C5B.293	
Y105C5A.277	
Y65A5A.20	
T08B6.48	
F26D10.23	
Y17G9A.58	
Y105C5B.124	
Y65A5A.5	
Y37A1B.226	
Y57G11C.703	
LLC1.41	
C45E5.11	
C11D2.69	
Y116A8B.62	
M199.34	
C47A4.85	
B0273.42	
T06A10.7	
Y40H7A.301	
H32C10.13	
H25K10.96	
B0513.14	
Y57G11C.590	
Y73F8A.836	
Y67A10A.23	
Y55F3BR.19	
Y105C5B.1263	
Y57G11A.33	
Y73F8A.76	
Y37A1B.171	
Y7A9D.12	
LLC1.55	
Y73F8A.1080	
W03F8.48	
Y51H4A.492	
Y41E3.181	
H12I19.90	
Y105C5A.1070	
E03H12.25	
Y116A8B.10	
Y67A10A.320	
H12I19.77	
F35D6.10	
K02B2.35	
H34C03.11	
Y105C5B.870	
W03F8.24	
C17H12.21	
H16O14.28	
ZK381.24	
Y73F8A.335	
Y73B6BR.13	
ZK550.24	
Y51H4A.281	
Y73F8A.1165	
Y67A10A.92	
Y116A8A.109	
Y105C5A.636	
Y73F8A.693	
Y105C5B.1203	
Y51H4A.808	
Y73F8A.762	
F13G11.73	
Y57G11C.447	
Y57G11C.67	
Y57G11C.1065	
Y73B6BL.50	
F20B10.7	
C46G7.29	
Y57G11A.75	
B0513.86	
Y41E3.272	
C24D10.26	
B0478.4	
Y37A1B.156	
Y105C5A.874	
F13G11.103	
Y57G11C.573	
Y73F8A.128	
Y116A8A.12	
B0350.9	
Y105C5B.175	
Y105C5A.901	
Y57G11C.223	
C31H1.27	
ZK381.54	
Y105C5A.684	
Y105C5A.585	
C24D10.35	
Y9C9A.53	
Y57G11C.381	
K03D3.17	
F52D4.28	
Y64G10A.319	
B0350.35	
Y105C5B.1164	
Y105C5B.1083	
Y10G11A.82	
Y43D4A.119	
Y43D4A.156	
Y105C5B.764	
F52B11.18	
Y105C5A.1160	
Y41E3.31	
T27E7.46	
T05A1.15	
F13G11.9	
Y57G11C.262	
Y57G11C.496	
Y57G11A.25	
Y105C5A.404	
Y40H7A.183	
Y37A1B.320	
Y105C5B.1132	
Y73F8A.277	
Y51H4A.703	
Y57G11C.1118	
C47A4.39	
Y57G11C.383	
C27H2.64	
Y105C5B.125	
Y105C5A.386	
Y73B6BL.287	
Y51H4A.763	
Y51H4A.37	
Y64G10A.165	
Y116A8A.50	
Y64G10A.107	
Y73F8A.746	
Y105C5B.723	
VY10G11R.27	
C24D10.46	
Y57G11C.984	
Y73B6BR.32	
Y105C5B.667	
Y57G11A.158	
Y57G11C.473	
H12I19.111	
Y73B6BL.197	
Y57G11C.565	
Y105C5A.1189	
Y51H4A.498	
Y105C5A.710	
Y57G11B.29	
Y105C5B.1273	
Y51H4A.899	
Y51H4A.90	
F13H10.10	
F56A11.10	
B0350.7	
Y40C5A.12	
Y51H4A.419	
F13G11.45	
Y105C5A.1169	
Y51H4A.641	
C26C9.14	
Y51H4A.178	
H08M21.5	
Y40H7A.64	
Y116A8B.50	
Y105C5A.663	
Y10G11A.17	
Y105C5B.887	
Y57G11C.685	
Y105C5B.139	
F36A4.19	
Y51H4A.193	
Y105C5B.211	
AC7.33	
F36H12.45	
C27H2.75	
Y41E3.96	
Y105C5B.114	
Y57G11C.1137	
Y45F10D.135	
Y7A9D.60	
Y94H6A.15	
C06E4.20	
Y69E1A.11	
C55C3.42	
Y73F8A.780	
Y4C6A.27	
Y51H4A.99	
Y41E3.64	
H12I19.23	
Y116A8A.67	
Y37A1B.268	
Y64G10A.322	
Y51H4A.794	
F02H6.49	
Y73B6BL.234	
T27E7.30	
Y116A8C.367	
F41H10.31	
Y7A9A.10	
Y64G10A.55	
Y7A9D.41	
Y105C5A.554	
Y73F8A.373	
Y105C5A.43	
C09B9.61	
H12I19.108	
Y51H4A.165	
Y105C5A.319	
Y37A1B.194	
T06A10.83	
Y105C5B.265	
VY10G11R.30	
Y51H4A.538	
Y105C5A.317	
Y64G10A.22	
Y41E3.119	
H04M03.24	
Y43D4A.71	
H08M01.26	
Y105C5A.1156	
C18F3.5	
Y105C5A.379	
Y37A1B.272	
Y105C5B.183	
H08M21.10	
Y4C6A.65	
T06A10.18	
Y57G11B.91	
B0350.19	
H16O14.35	
C52D10.96	
Y73F8A.195	
H25K10.22	
Y9C9A.33	
Y67A10A.83	
Y57G11A.62	
Y40H7A.93	
C31H1.54	
F02H6.43	
Y10G11A.76	
M03D4.43	
H25K10.29	
Y51H4A.421	
Y105C5A.532	
Y7A9A.50	
F38C2.36	
R05A10.90	
Y73F8A.831	
C52D10.60	
Y73B6BL.48	
W03F8.44	
B0513.89	
H04M03.48	
Y105C5A.299	
Y67A10A.256	
Y73F8A.101	
Y37A1B.66	
Y57G11C.1046	
Y105C5B.373	
Y116A8C.303	
Y37A1A.23	
Y105C5A.1069	
Y73F8A.1095	
F11E6.13	
Y51H4A.89	
Y105C5A.745	
H08M01.61	
Y57G11C.956	
C45E5.27	
Y4C6B.53	
Y43D4A.81	
C46G7.85	
ZK616.19	
Y7A9D.20	
Y37A1B.71	
F38C2.57	
Y17G9A.39	
Y73B6BL.226	
C35D6.116	
Y105C5B.929	
Y7A9B.7	
Y57G11C.524	
Y57G11C.975	
F28F9.14	
F44E8.8	
F25H8.17	
Y57G11B.151	
Y55F3C.12	
Y41E3.377	
Y59E9AL.35	
C09B9.83	
Y37A1A.32	
W08D2.11	
Y10G11A.32	
Y9C9A.24	
Y105C5A.422	
Y57G11C.1036	
C45E5.16	
Y41E3.387	
Y105C5A.1214	
Y57G11C.711	
M199.57	
Y37A1B.246	
Y64G10A.144	
Y41E3.255	
Y64G10A.274	
Y51H4A.547	
F12F6.16	
Y7A9A.71	
Y9C9A.95	
Y73F8A.91	
Y43E12A.5	
F40F11.6	
B0513.61	
Y73F8A.57	
H12I19.93	
Y105C5A.879	
AC7.56	
Y105C5B.1215	
Y17G9A.30	
Y37A1B.29	
C02B10.35	
Y57G11A.207	
C08G9.9	
Y105C5B.1320	
Y73B6BL.271	
H32C10.30	
Y57G11C.906	
Y105C5B.570	
Y105C5A.150	
Y105C5A.1113	
W03F8.65	
Y37A1A.16	
C53B4.10	
Y105C5B.964	
Y116A8C.183	
ZC477.15	
Y73F8A.283	
T12E12.38	
M199.117	
Y51H4A.59	
Y105C5B.147	
F58D2.6	
Y105C5A.1233	
F55B11.89	
Y73F8A.854	
H25K10.14	
Y57G11A.100	
F44E8.16	
Y73F8A.787	
C02B10.11	
Y37A1B.227	
Y57G11B.11	
F26D12.15	
Y57G11A.14	
Y40H7A.213	
H25K10.85	
Y57G11B.82	
LLC1.12	
Y105C5B.1293	
F13G11.34	
F36H12.56	
Y64G10A.331	
Y10G11A.89	
K03H6.10	
Y73F8A.248	
Y73B6BL.85	
Y73F8A.1124	
Y57G11B.89	
LLC1.19	
Y51H4A.404	
T27E7.37	
Y73B6BL.128	
Y41E3.380	
Y41E3.230	
Y73F8A.259	
Y51H4A.206	
C11D2.57	
Y41E3.350	
VY10G11R.39	
F52D4.20	
Y105C5B.441	
Y57G11C.450	
F13G11.37	
T27E7.58	
Y57G11A.197	
Y105C5B.750	
ZK809.14	
Y105C5B.478	
Y40H7A.243	
M199.64	
Y73B6BL.243	
Y40H7A.185	
Y51H4A.474	
Y105C5B.1063	
B0478.8	
Y57G11C.192	
T23G4.76	
Y105C5B.958	
Y7A9D.55	
Y105C5B.693	
Y43C5B.4	
Y73F8A.955	
Y57G11B.134	
Y64G10A.195	
F52B11.30	
Y57G11C.465	
B0273.7	
Y105C5A.164	
Y105C5A.809	
C47A4.140	
C25A8.6	
Y57G11C.803	
R05A10.14	
Y73F8A.546	
Y57G11C.1124	
Y51H4A.613	
C52D10.78	
Y37A1A.134	
K08B4.30	
JC8.17	
Y64G10A.66	
Y4C6B.11	
H08M01.114	
Y116A8C.214	
Y64G10A.230	
ZC477.11	
C31H1.77	
F42G8.14	
Y57G11C.769	
R05A10.101	
Y105C5B.449	
Y57G11C.251	
Y57G11C.179	
M02B7.9	
Y116A8A.97	
Y105C5A.719	
C01G5.24	
Y73F8A.523	
Y73B6BL.206	
Y105C5A.494	
Y105C5B.549	
H25K10.136	
Y105C5A.528	
Y67A10A.44	
Y67A10A.298	
Y67A10A.279	
Y40H7A.155	
Y57G11C.256	
VT23B5.1	
F13G11.65	
Y116A8C.129	
Y67D8C.12	
Y41E3.169	
Y105C5A.774	
Y73F8A.803	
Y73F8A.508	
Y7A9D.29	
Y105C5B.704	
Y40H7A.264	
C27H2.14	
Y105C5B.1415	
Y37A1B.321	
Y73F8A.252	
Y41E3.143	
F13G11.143	
C27H2.29	
Y17G9A.86	
Y73F8A.1174	
Y65A5A.14	
Y105C5B.683	
Y73F8A.1128	
C47A4.51	
Y105C5A.416	
C24D10.21	
Y7A9A.32	
C06A6.13	
Y37A1B.144	
F13G11.15	
H08M01.6	
LLC1.119	
Y67D8C.17	
Y73F8A.650	
Y73F8A.905	
Y41E3.437	
C09B9.40	
Y51H4A.630	
C11D2.68	
F52B11.10	
M03D4.35	
Y37A1B.119	
Y67D8A.8	
LLC1.100	
Y37A1B.20	
Y57G11C.308	
Y51H4A.296	
Y67A10A.136	
Y37A1B.305	
Y9C9A.109	
Y41E3.36	
C47A4.16	
B0350.51	
Y17G9A.77	
T23G4.37	
Y51H4A.351	
Y64G10A.86	
Y73F8A.646	
Y105C5B.74	
B0513.19	
B0273.84	
Y37A1B.110	
C06A12.18	
Y105C5B.37	
T12E12.22	
C25G4.13	
C52D10.30	
Y116A8B.72	
Y73B6BL.91	
Y57G11C.995	
Y105C5B.1388	
Y73F8A.357	
Y73F8A.496	
Y51H4A.907	
T06A10.22	
F26D12.76	
H02I12.9	
Y116A8A.144	
Y40H7A.221	
T28H11.10	
Y51H4A.332	
Y41E3.259	
ZK617.13	
Y57G11C.170	
Y37A1A.9	
Y38H8A.10	
C17H12.27	
Y105C5B.948	
T06A10.92	
C46G7.60	
Y73F8A.489	
Y73F8A.291	
Y73F8A.1117	
F55B11.130	
F36H12.34	
C10G6.42	
C10G6.28	
Y37A1B.234	
Y41E3.370	
C55F2.4	
Y45F10D.103	
Y73F8A.728	
C06E7.17	
F38C2.29	
Y40H7A.26	
C24D10.48	
Y73F8A.149	
Y116A8C.226	
M03D4.74	
H08M01.102	
C02B10.67	
Y57G11C.757	
Y77E11A.20	
C46A5.14	
Y51H4A.604	
Y64G10A.244	
C47E12.16	
Y73F8A.927	
Y105C5B.618	
Y43D4A.26	
Y105C5B.423	
Y116A8C.197	
Y73F8A.145	
B0273.113	
Y73F8A.1008	
Y73F8A.342	
Y67A10A.217	
Y57G11A.131	
Y67A10A.106	
Y57G11A.219	
H32C10.62	
Y51H4A.635	
C46G7.75	
Y17G9A.81	
D1046.9	
Y64G10A.259	
C30H6.15	
H25K10.9	
F26D12.59	
Y40H7A.284	
Y116A8C.64	
Y73F8A.887	
Y105C5A.992	
F13G11.117	
H32C10.39	
Y45F10D.39	
Y73F8A.670	
H12I19.40	
Y57G11C.730	
Y51H4A.686	
Y105C5A.201	
Y73F8A.874	
Y73F8A.1084	
Y51H4A.509	
H32C10.67	
C31H1.47	
Y59E9AL.14	
T13A10.40	
C08G9.5	
Y7A9A.57	
LLC1.28	
Y57G11C.634	
Y105C5B.86	
F25H8.10	
T23G4.51	
C07G1.12	
C08F11.81	
R13H7.5	
R05A10.96	
Y40H7A.154	
K04D7.16	
Y41E3.27	
Y37E11B.13	
Y105C5A.1060	
Y73F8A.712	
H16O14.61	
Y51H4A.167	
B0547.18	
Y105C5B.881	
Y73F8A.263	
B0350.65	
H08M01.92	
Y57G11C.762	
Y105C5B.1239	
Y51H4A.214	
Y37A1B.124	
C09B9.73	
C08F11.112	
Y41E3.194	
Y105C5B.483	
C47A4.73	
Y51H4A.81	
Y105C5B.631	
F26D12.90	
Y116A8C.237	
AC7.80	
AC7.74	
LLC1.83	
F20C5.10	
Y116A8B.31	
C08F11.24	
Y105C5B.327	
Y116A8C.409	
C06E7.84	
Y67A10A.186	
H32C10.83	
M03D4.60	
B0513.46	
Y105C5A.1096	
Y73F8A.797	
Y105C5B.158	
C06E4.11	
Y37A1B.40	
R05A10.111	
LLC1.113	
Y41E3.203	
Y73B6BL.89	
H16O14.3	
C46G7.98	
Y105C5A.807	
Y105C5A.947	
Y67A10A.22	
Y105C5B.507	
W03F8.31	
R05A10.74	
B0513.72	
Y105C5B.1390	
Y41E3.187	
Y73F8A.347	
C31H1.15	
Y17G9A.12	
Y37A1A.31	
Y7A9A.16	
Y57G11A.85	
Y57G11C.1083	
H08M01.15	
Y57G11C.66	
F26D12.91	
Y41E3.40	
W09C2.13	
Y73F8A.470	
T23G4.87	
T06A10.30	
B0350.43	
F52B11.48	
Y105C5A.189	
C52D10.69	
Y105C5A.268	
Y105C5A.597	
Y105C5B.386	
Y116A8C.452	
Y54G2A.62	
Y67A10A.280	
Y73F8A.750	
Y57G11C.654	
Y64G10A.261	
VY10G11R.32	
Y105C5A.219	
Y64G10A.133	
Y51H4A.605	
Y105C5B.1072	
C39H7.30	
Y45F10C.14	
C54E4.7	
C01B10.21	
Y105C5B.1174	
LLC1.75	
T13A10.15	
AC7.67	
F26D12.25	
Y105C5A.1152	
C52D10.107	
Y37A1A.57	
Y73B6BL.51	
Y73F8A.999	
T06A10.65	
Y73F8A.993	
Y37A1A.141	
C39E9.17	
Y57G11A.165	
Y116A8A.86	
Y51H4A.55	
Y57G11C.897	
Y73F8A.448	
AC7.83	
Y57G11C.793	
Y37A1B.167	
H32C10.49	
Y105C5B.1288	
Y51H4A.522	
Y64G10A.248	
Y57G11C.887	
T08B6.23	
ZK180.14	
F13G11.145	
C46G7.62	
Y67A10A.171	
F58F9.15	
Y73F8A.818	
Y57G11C.925	
M199.26	
Y73F8A.636	
B0273.96	
C08F11.71	
Y105C5B.249	
T19E7.24	
Y105C5B.45	
T23G4.43	
B0350.47	
Y73F8A.1050	
Y37A1B.229	
Y51H4A.660	
Y37A1B.235	
Y105C5B.648	
Y105C5B.1224	
F56F12.30	
B0350.53	
M03D4.33	
Y73F8A.1057	
Y105C5A.366	
Y73B6BR.28	
Y116A8B.30	
Y40H7A.215	
Y57G11B.68	
Y40H7A.220	
H25K10.100	
F36H12.63	
Y73F8A.169	
Y51H4A.295	
Y73F8A.441	
Y41E3.77	
R05A10.87	
Y40H7A.202	
Y105C5B.716	
Y116A8C.407	
Y17G9A.47	
Y43D4A.125	
Y4C6A.44	
Y37A1A.49	
C35D6.80	
C06E7.65	
H08M01.5	
B0513.20	
Y116A8C.173	
C02F4.9	
Y7A9D.63	
Y105C5A.777	
Y51H4A.226	
Y105C5A.95	
Y57G11C.396	
T27E7.23	
Y51H4A.517	
Y17G9A.87	
Y105C5A.547	
Y105C5A.730	
Y105C5B.862	
Y10G11A.72	
F25H8.19	
Y37A1B.104	
R05A10.56	
C06E7.21	
Y17G9A.75	
C26C9.15	
W02A2.10	
Y43D4A.92	
B0350.68	
Y40H7A.49	
K01A6.14	
Y57G11B.30	
Y45F10D.77	
Y105C5B.837	
F13G11.21	
Y57G11C.684	
C47A4.58	
Y57G11C.704	
Y105C5B.676	
Y41E3.71	
Y105C5B.311	
F35D6.3	
Y73B6BL.151	
Y51H4A.780	
Y105C5A.700	
Y105C5B.500	
C52D10.74	
Y73F8A.282	
Y73B6BL.218	
Y4C6B.56	
Y105C5A.1041	
Y64G10A.96	
Y105C5B.1108	
F28E10.11	
Y67A10A.154	
Y59E9AL.20	
Y105C5B.84	
Y4C6A.40	
C55C3.49	
Y105C5A.1178	
H08M01.35	
Y105C5A.940	
Y41E3.439	
C39H7.55	
Y105C5A.1106	
C48A7.7	
R05A10.116	
Y116A8C.426	
Y105C5A.577	
F08G5.17	
Y116A8C.263	
C24E9.1	
C27H2.85	
Y105C5A.1171	
R05A10.82	
Y67A10A.148	
B0513.56	
Y105C5A.1232	
Y105C5B.1354	
C47A4.22	
C52D10.87	
Y105C5A.1255	
Y41E3.335	
F55B11.53	
Y116A8C.177	
C45E5.54	
F52D4.35	
AC7.48	
Y57G11C.550	
B0513.65	
Y73F8A.1075	
Y43D4A.141	
Y73F8A.707	
ZK617.7	
T08B6.14	
Y73F8A.815	
C55C3.13	
Y37A1A.40	
Y105C5A.1140	
ZK809.10	
C10G6.33	
Y57G11C.198	
C06G3.13	
Y105C5B.905	
Y41E3.288	
AC7.21	
F13G11.53	
T12B3.8	
Y105C5A.665	
B0212.8	
C31H1.81	
H25K10.13	
K02B2.27	
ZK381.10	
T27E7.68	
Y105C5B.1254	
Y73F8A.588	
T23G4.111	
C35D6.55	
Y105C5A.695	
M199.104	
Y51H4A.74	
Y51H4A.265	
Y9C9A.83	
Y105C5B.866	
Y116A8C.115	
R05A10.76	
Y57G11C.334	
C31H1.95	
Y73F8A.788	
Y57G11C.1030	
Y40H7A.246	
Y73B6BL.131	
C28D4.12	
C52D10.49	
Y41E3.175	
Y105C5B.523	
C47A4.107	
H16O14.76	
F25H8.21	
T22D1.16	
Y43D4A.161	
F02H6.22	
Y67A10A.289	
Y116A8C.334	
Y105C5A.953	
Y116A8C.186	
Y105C5A.1243	
C05B10.20	
H04M03.38	
Y105C5A.212	
C09B9.62	
Y57G11C.475	
Y57G11B.54	
Y73F8A.625	
Y105C5B.151	
Y73F8A.178	
Y105C5B.1157	
F55B11.109	
F52D4.11	
B0496.15	
Y64G10A.347	
F56F12.6	
Y37A1B.257	
Y105C5A.530	
H06H21.12	
Y57G11C.1091	
Y73B6BL.278	
Y105C5A.821	
C46G7.55	
Y64G10A.57	
Y73F8A.992	
Y45F10B.45	
C10G6.38	
C52D10.80	
Y116A8C.168	
Y73F8A.139	
Y116A8B.59	
F52B11.74	
VY10G11R.60	
M199.125	
F44D12.17	
F23B2.28	
C45E5.41	
Y64G10A.328	
F52B11.70	
C45E5.33	
H12I19.64	
Y40H7A.71	
Y105C5A.568	
Y105C5B.790	
Y40H7A.107	
Y105C5B.1140	
T06A10.41	
Y116A8A.128	
C05G6.5	
Y73F8A.1046	
Y67A10A.176	
C06E7.28	
Y105C5A.873	
H16O14.13	
Y57G11C.376	
C06E7.77	
Y105C5B.682	
Y73B6BL.187	
H16O14.53	
H12I19.32	
C27H2.36	
B0350.83	
Y7A9D.50	
C31H1.52	
Y116A8A.122	
Y73F8A.300	
F52D4.32	
Y105C5A.887	
Y57G11C.858	
Y45F10D.86	
Y67A10A.141	
T23G4.77	
Y105C5A.1188	
