ensembl_gene_id	description
ENSMUSG00000022031	elongator acetyltransferase complex subunit 3 [Source:MGI Symbol;Acc:MGI:1921445]
ENSMUSG00000080951	predicted gene 12208 [Source:MGI Symbol;Acc:MGI:3650469]
ENSMUSG00000097882	
ENSMUSG00000074434	predicted gene 6696 [Source:MGI Symbol;Acc:MGI:3646688]
ENSMUSG00000082419	predicted gene 11425 [Source:MGI Symbol;Acc:MGI:3650957]
ENSMUSG00000057351	olfactory receptor 347 [Source:MGI Symbol;Acc:MGI:3030181]
ENSMUSG00000097174	
ENSMUSG00000027208	fibroblast growth factor 7 [Source:MGI Symbol;Acc:MGI:95521]
ENSMUSG00000035283	adrenergic receptor, beta 1 [Source:MGI Symbol;Acc:MGI:87937]
ENSMUSG00000051236	methionine sulfoxide reductase B3 [Source:MGI Symbol;Acc:MGI:2443538]
ENSMUSG00000091619	predicted gene 3625 [Source:MGI Symbol;Acc:MGI:3781801]
ENSMUSG00000096943	
ENSMUSG00000079113	predicted gene 7861 [Source:MGI Symbol;Acc:MGI:3648003]
ENSMUSG00000024430	calcium-binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2) [Source:MGI Symbol;Acc:MGI:1918382]
ENSMUSG00000037475	THO complex 2 [Source:MGI Symbol;Acc:MGI:2442413]
ENSMUSG00000049315	olfactory receptor 348 [Source:MGI Symbol;Acc:MGI:3030182]
ENSMUSG00000097193	
ENSMUSG00000038792	RIKEN cDNA 4931403M11 gene [Source:MGI Symbol;Acc:MGI:1918205]
ENSMUSG00000041255	transmembrane and coiled-coil domains 5B [Source:MGI Symbol;Acc:MGI:1922525]
ENSMUSG00000082982	olfactory receptor 1149, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030983]
ENSMUSG00000003731	karyopherin (importin) alpha 6 [Source:MGI Symbol;Acc:MGI:1100836]
ENSMUSG00000081234	olfactory receptor 1150, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030984]
ENSMUSG00000089887	RIKEN cDNA 4930428N03 gene [Source:MGI Symbol;Acc:MGI:1921121]
ENSMUSG00000097631	
ENSMUSG00000044330	predicted gene 9790 [Source:MGI Symbol;Acc:MGI:3704221]
ENSMUSG00000082056	predicted gene 13745 [Source:MGI Symbol;Acc:MGI:3651459]
ENSMUSG00000081345	olfactory receptor 1159, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030993]
ENSMUSG00000097520	
ENSMUSG00000089884	predicted gene 13747 [Source:MGI Symbol;Acc:MGI:3713326]
ENSMUSG00000035173	RIKEN cDNA A630007B06 gene [Source:MGI Symbol;Acc:MGI:2445022]
ENSMUSG00000045991	one cut domain, family member 2 [Source:MGI Symbol;Acc:MGI:1891408]
ENSMUSG00000048696	mex3 homolog D (C. elegans) [Source:MGI Symbol;Acc:MGI:2681847]
ENSMUSG00000097194	
ENSMUSG00000020640	intersectin 2 [Source:MGI Symbol;Acc:MGI:1338049]
ENSMUSG00000046590	olfactory receptor 1165, pseudogene [Source:MGI Symbol;Acc:MGI:3030999]
ENSMUSG00000042626	src homology 2 domain-containing transforming protein C1 [Source:MGI Symbol;Acc:MGI:98296]
ENSMUSG00000084405	olfactory receptor 1169, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3031003]
ENSMUSG00000055541	leukocyte-associated Ig-like receptor 1 [Source:MGI Symbol;Acc:MGI:105492]
ENSMUSG00000041438	cirrhosis, autosomal recessive 1A (human) [Source:MGI Symbol;Acc:MGI:1096573]
ENSMUSG00000031173	ornithine transcarbamylase [Source:MGI Symbol;Acc:MGI:97448]
ENSMUSG00000078519	RIKEN cDNA 2310026L22 gene [Source:MGI Symbol;Acc:MGI:1916844]
ENSMUSG00000026447	phosphoinositide-3-kinase, class 2, beta polypeptide [Source:MGI Symbol;Acc:MGI:2685045]
ENSMUSG00000027176	cleavage stimulation factor, 3' pre-RNA, subunit 3 [Source:MGI Symbol;Acc:MGI:1351825]
ENSMUSG00000026580	selectin, platelet [Source:MGI Symbol;Acc:MGI:98280]
ENSMUSG00000052767	predicted gene 12703 [Source:MGI Symbol;Acc:MGI:3650667]
ENSMUSG00000028082	SH3 domain protein D19 [Source:MGI Symbol;Acc:MGI:1350923]
ENSMUSG00000073702	ribosomal protein L31 [Source:MGI Symbol;Acc:MGI:2149632]
ENSMUSG00000097026	
ENSMUSG00000032202	RAB27A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1861441]
ENSMUSG00000083934	predicted gene 12368 [Source:MGI Symbol;Acc:MGI:3649555]
ENSMUSG00000020393	kringle containing transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1933988]
ENSMUSG00000041301	cystic fibrosis transmembrane conductance regulator [Source:MGI Symbol;Acc:MGI:88388]
ENSMUSG00000097393	
ENSMUSG00000081030	predicted gene 12704 [Source:MGI Symbol;Acc:MGI:3650671]
ENSMUSG00000047104	phosphatidylethanolamine binding protein 2 [Source:MGI Symbol;Acc:MGI:1923650]
ENSMUSG00000083851	predicted gene 12365 [Source:MGI Symbol;Acc:MGI:3649559]
ENSMUSG00000094949	olfactory receptor 50 [Source:MGI Symbol;Acc:MGI:1333746]
ENSMUSG00000042808	glutathione peroxidase 2 [Source:MGI Symbol;Acc:MGI:106609]
ENSMUSG00000067279	protein phosphatase 1, regulatory (inhibitor) subunit 3C [Source:MGI Symbol;Acc:MGI:1858229]
ENSMUSG00000006931	leprecan-like 4 [Source:MGI Symbol;Acc:MGI:1913430]
ENSMUSG00000030208	epithelial membrane protein 1 [Source:MGI Symbol;Acc:MGI:107941]
ENSMUSG00000024588	ferrochelatase [Source:MGI Symbol;Acc:MGI:95513]
ENSMUSG00000075384	olfactory receptor 3 [Source:MGI Symbol;Acc:MGI:102697]
ENSMUSG00000066626	predicted gene 5121 [Source:MGI Symbol;Acc:MGI:3647258]
ENSMUSG00000074280	predicted gene 6166 [Source:MGI Symbol;Acc:MGI:3645893]
ENSMUSG00000050015	olfactory receptor 350 [Source:MGI Symbol;Acc:MGI:3030184]
ENSMUSG00000020056	coiled-coil domain containing 53 [Source:MGI Symbol;Acc:MGI:1914532]
ENSMUSG00000028854	solute carrier family 9 (sodium/hydrogen exchanger), member 1 [Source:MGI Symbol;Acc:MGI:102462]
ENSMUSG00000001036	epsin 2 [Source:MGI Symbol;Acc:MGI:1333766]
ENSMUSG00000098240	
ENSMUSG00000097409	
ENSMUSG00000003809	glutaryl-Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:104541]
ENSMUSG00000023994	nuclear transcription factor-Y alpha [Source:MGI Symbol;Acc:MGI:97316]
ENSMUSG00000074622	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]
ENSMUSG00000087317	RIKEN cDNA 4930466I24 gene [Source:MGI Symbol;Acc:MGI:1923066]
ENSMUSG00000097380	
ENSMUSG00000075383	olfactory receptor 351 [Source:MGI Symbol;Acc:MGI:3030185]
ENSMUSG00000086624	predicted gene 16130 [Source:MGI Symbol;Acc:MGI:3801718]
ENSMUSG00000097637	
ENSMUSG00000021062	RAB15, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1916865]
ENSMUSG00000098130	
ENSMUSG00000092622	KH domain containing 3, subcortical maternal complex member [Source:MGI Symbol;Acc:MGI:1914241]
ENSMUSG00000097203	
ENSMUSG00000039943	phospholipase C, beta 4 [Source:MGI Symbol;Acc:MGI:107464]
ENSMUSG00000023008	formin-like 3 [Source:MGI Symbol;Acc:MGI:109569]
ENSMUSG00000055612	cell division cycle associated 7 [Source:MGI Symbol;Acc:MGI:1914203]
ENSMUSG00000097060	
ENSMUSG00000024811	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2 [Source:MGI Symbol;Acc:MGI:1921743]
ENSMUSG00000078956	predicted gene 14221 [Source:MGI Symbol;Acc:MGI:3650696]
ENSMUSG00000097089	
ENSMUSG00000097316	
ENSMUSG00000027703	leucine-rich repeats and IQ motif containing 4 [Source:MGI Symbol;Acc:MGI:1915557]
ENSMUSG00000037259	double zinc ribbon and ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:2139080]
ENSMUSG00000070544	topoisomerase (DNA) I [Source:MGI Symbol;Acc:MGI:98788]
ENSMUSG00000082010	olfactory receptor 1171, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3031005]
ENSMUSG00000080880	predicted gene 14278 [Source:MGI Symbol;Acc:MGI:3650108]
ENSMUSG00000097325	
ENSMUSG00000086378	predicted gene 13753 [Source:MGI Symbol;Acc:MGI:3713298]
ENSMUSG00000083831	predicted gene 14248 [Source:MGI Symbol;Acc:MGI:3651255]
ENSMUSG00000030168	adiponectin receptor 2 [Source:MGI Symbol;Acc:MGI:93830]
ENSMUSG00000082237	olfactory receptor 1172, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3031006]
ENSMUSG00000098040	
ENSMUSG00000078291	predicted gene 3940 [Source:MGI Symbol;Acc:MGI:3782114]
ENSMUSG00000082169	predicted gene 12369 [Source:MGI Symbol;Acc:MGI:3652093]
ENSMUSG00000084352	predicted gene 12370 [Source:MGI Symbol;Acc:MGI:3652094]
ENSMUSG00000052961	leucine rich repeat and Ig domain containing 2 [Source:MGI Symbol;Acc:MGI:2442298]
ENSMUSG00000034681	ribonucleic acid binding protein S1 [Source:MGI Symbol;Acc:MGI:97960]
ENSMUSG00000084898	predicted gene 12371 [Source:MGI Symbol;Acc:MGI:3652322]
ENSMUSG00000066867	2'-5' oligoadenylate synthetase 1E [Source:MGI Symbol;Acc:MGI:2180856]
ENSMUSG00000042567	NIMA (never in mitosis gene a)- related kinase 10 [Source:MGI Symbol;Acc:MGI:2685128]
ENSMUSG00000058254	tetraspanin 7 [Source:MGI Symbol;Acc:MGI:1298407]
ENSMUSG00000039347	ATPase, H+ transporting, lysosomal V0 subunit E2 [Source:MGI Symbol;Acc:MGI:1923502]
ENSMUSG00000096929	mmu-mir-29b-2 [Source:miRBase;Acc:MI0000712]
ENSMUSG00000080969	predicted gene 12372 [Source:MGI Symbol;Acc:MGI:3650289]
ENSMUSG00000045140	phosphatidylinositol glycan anchor biosynthesis, class W [Source:MGI Symbol;Acc:MGI:1917575]
ENSMUSG00000082732	ribosomal protein 23A, pseudogene 6 [Source:MGI Symbol;Acc:MGI:3652320]
ENSMUSG00000026104	signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]
ENSMUSG00000044042	formin 1 [Source:MGI Symbol;Acc:MGI:101815]
ENSMUSG00000086026	predicted gene 12374 [Source:MGI Symbol;Acc:MGI:3652319]
ENSMUSG00000032171	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1 [Source:MGI Symbol;Acc:MGI:1346036]
ENSMUSG00000090159	predicted gene 8580 [Source:MGI Symbol;Acc:MGI:3647055]
ENSMUSG00000058420	synaptotagmin XVII [Source:MGI Symbol;Acc:MGI:104966]
ENSMUSG00000073096	leucine rich repeat containing 61 [Source:MGI Symbol;Acc:MGI:2652848]
ENSMUSG00000062651	H2A histone family, member B1 [Source:MGI Symbol;Acc:MGI:1915481]
ENSMUSG00000035936	aldhehyde dehydrogenase family 5, subfamily A1 [Source:MGI Symbol;Acc:MGI:2441982]
ENSMUSG00000023330	DTW domain containing 1 [Source:MGI Symbol;Acc:MGI:1916435]
ENSMUSG00000043727	RIKEN cDNA F830045P16 gene [Source:MGI Symbol;Acc:MGI:3045317]
ENSMUSG00000030468	sialic acid binding Ig-like lectin G [Source:MGI Symbol;Acc:MGI:2443630]
ENSMUSG00000007411	MAP/microtubule affinity-regulating kinase 3 [Source:MGI Symbol;Acc:MGI:1341865]
ENSMUSG00000054057	RIKEN cDNA A930004D18 gene [Source:MGI Symbol;Acc:MGI:1925190]
ENSMUSG00000093575	predicted gene 20695 [Source:MGI Symbol;Acc:MGI:5313142]
ENSMUSG00000032172	olfactomedin 2 [Source:MGI Symbol;Acc:MGI:3045350]
ENSMUSG00000097797	
ENSMUSG00000085723	predicted gene 15915 [Source:MGI Symbol;Acc:MGI:3801763]
ENSMUSG00000097893	
ENSMUSG00000003134	TBC1 domain family, member 8 [Source:MGI Symbol;Acc:MGI:1927225]
ENSMUSG00000095115	inositol 1,4,5-triphosphate receptor interacting protein-like 2 [Source:MGI Symbol;Acc:MGI:2442416]
ENSMUSG00000026579	coagulation factor V [Source:MGI Symbol;Acc:MGI:88382]
ENSMUSG00000021963	Sin3-associated polypeptide 18 [Source:MGI Symbol;Acc:MGI:1277978]
ENSMUSG00000030652	demethyl-Q 7 [Source:MGI Symbol;Acc:MGI:107207]
ENSMUSG00000097171	
ENSMUSG00000037966	ninjurin 1 [Source:MGI Symbol;Acc:MGI:1196617]
ENSMUSG00000020527	myosin XIX [Source:MGI Symbol;Acc:MGI:1913446]
ENSMUSG00000003923	transcription factor A, mitochondrial [Source:MGI Symbol;Acc:MGI:107810]
ENSMUSG00000005983	RIKEN cDNA 1700037C18 gene [Source:MGI Symbol;Acc:MGI:1920511]
ENSMUSG00000097744	
ENSMUSG00000029061	matrix metallopeptidase 23 [Source:MGI Symbol;Acc:MGI:1347361]
ENSMUSG00000097934	
ENSMUSG00000031520	vascular endothelial growth factor C [Source:MGI Symbol;Acc:MGI:109124]
ENSMUSG00000072621	schlafen 10, pseudogene [Source:MGI Symbol;Acc:MGI:3512288]
ENSMUSG00000042243	cDNA sequence BC051665 [Source:MGI Symbol;Acc:MGI:2682300]
ENSMUSG00000061356	nuclear GTPase, germinal center associated [Source:MGI Symbol;Acc:MGI:2685446]
ENSMUSG00000060811	predicted gene 10088 [Source:MGI Symbol;Acc:MGI:3641695]
ENSMUSG00000097109	
ENSMUSG00000015659	serine active site containing 1 [Source:MGI Symbol;Acc:MGI:2447813]
ENSMUSG00000076937	immunoglobulin lambda constant 2 [Source:MGI Symbol;Acc:MGI:99547]
ENSMUSG00000024132	enoyl-Coenzyme A delta isomerase 1 [Source:MGI Symbol;Acc:MGI:94871]
ENSMUSG00000097268	
ENSMUSG00000097083	
ENSMUSG00000030209	glutamate receptor, ionotropic, NMDA2B (epsilon 2) [Source:MGI Symbol;Acc:MGI:95821]
ENSMUSG00000050742	olfactory receptor 164 [Source:MGI Symbol;Acc:MGI:3029998]
ENSMUSG00000097899	
ENSMUSG00000050158	olfactory receptor 165 [Source:MGI Symbol;Acc:MGI:3029999]
ENSMUSG00000008035	Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish)) [Source:MGI Symbol;Acc:MGI:1915291]
ENSMUSG00000097649	
ENSMUSG00000056822	olfactory receptor 166 [Source:MGI Symbol;Acc:MGI:3030000]
ENSMUSG00000087366	cDNA sequence BC042782 [Source:MGI Symbol;Acc:MGI:2652837]
ENSMUSG00000097519	
ENSMUSG00000022369	Mdm2, transformed 3T3 cell double minute p53 binding protein [Source:MGI Symbol;Acc:MGI:2146005]
ENSMUSG00000020213	GLI pathogenesis-related 1 like 1 [Source:MGI Symbol;Acc:MGI:1916536]
ENSMUSG00000045341	olfactory receptor 167 [Source:MGI Symbol;Acc:MGI:3030001]
ENSMUSG00000085493	predicted gene 15469 [Source:MGI Symbol;Acc:MGI:3705154]
ENSMUSG00000097819	
ENSMUSG00000061361	olfactory receptor 168 [Source:MGI Symbol;Acc:MGI:3030002]
ENSMUSG00000054408	signal peptidase complex subunit 3 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923937]
ENSMUSG00000097272	
ENSMUSG00000081297	predicted gene 12209 [Source:MGI Symbol;Acc:MGI:3650470]
ENSMUSG00000019590	cytochrome b-561 [Source:MGI Symbol;Acc:MGI:103253]
ENSMUSG00000086967	RIKEN cDNA 4930566F21 gene [Source:MGI Symbol;Acc:MGI:1923094]
ENSMUSG00000097131	
ENSMUSG00000068535	olfactory receptor 169 [Source:MGI Symbol;Acc:MGI:3030003]
ENSMUSG00000052558	predicted gene 9884 [Source:MGI Symbol;Acc:MGI:3642830]
ENSMUSG00000039364	secreted and transmembrane 1B [Source:MGI Symbol;Acc:MGI:1929083]
ENSMUSG00000019777	histone deacetylase 2 [Source:MGI Symbol;Acc:MGI:1097691]
ENSMUSG00000033257	tubulin tyrosine ligase-like family, member 4 [Source:MGI Symbol;Acc:MGI:1914784]
ENSMUSG00000062245	olfactory receptor 170 [Source:MGI Symbol;Acc:MGI:3030004]
ENSMUSG00000074653	leucine rich repeat containing 31 [Source:MGI Symbol;Acc:MGI:2443864]
ENSMUSG00000027035	ceramide synthase 6 [Source:MGI Symbol;Acc:MGI:2442564]
ENSMUSG00000091082	predicted gene 17130 [Source:MGI Symbol;Acc:MGI:4937957]
ENSMUSG00000020214	GLI pathogenesis-related 1 like 2 [Source:MGI Symbol;Acc:MGI:1914787]
ENSMUSG00000073722	RIKEN cDNA 4931408C20 gene [Source:MGI Symbol;Acc:MGI:3588222]
ENSMUSG00000060480	olfactory receptor 171 [Source:MGI Symbol;Acc:MGI:3030005]
ENSMUSG00000097564	
ENSMUSG00000081200	predicted gene 15615 [Source:MGI Symbol;Acc:MGI:3783060]
ENSMUSG00000097978	
ENSMUSG00000024136	deoxyribonuclease 1-like 2 [Source:MGI Symbol;Acc:MGI:1913955]
ENSMUSG00000080753	predicted gene 15613 [Source:MGI Symbol;Acc:MGI:3783058]
ENSMUSG00000085234	predicted gene 15614 [Source:MGI Symbol;Acc:MGI:3783059]
ENSMUSG00000097285	
ENSMUSG00000041247	lysosomal-associated membrane protein 3 [Source:MGI Symbol;Acc:MGI:2441659]
ENSMUSG00000054074	SKI/DACH domain containing 1 [Source:MGI Symbol;Acc:MGI:1919918]
ENSMUSG00000096941	
ENSMUSG00000082305	predicted gene 2420 [Source:MGI Symbol;Acc:MGI:3780587]
ENSMUSG00000035478	methyl-CpG binding domain protein 3 [Source:MGI Symbol;Acc:MGI:1333812]
ENSMUSG00000097251	
ENSMUSG00000093885	ribosomal protein L35A, pseudogene 5 [Source:MGI Symbol;Acc:MGI:3704247]
ENSMUSG00000048411	predicted gene 597 [Source:MGI Symbol;Acc:MGI:2685443]
ENSMUSG00000014232	clusterin associated protein 1 [Source:MGI Symbol;Acc:MGI:1924029]
ENSMUSG00000086891	predicted gene 15963 [Source:MGI Symbol;Acc:MGI:3802140]
ENSMUSG00000097814	
ENSMUSG00000081022	predicted gene 15936 [Source:MGI Symbol;Acc:MGI:3802030]
ENSMUSG00000097482	
ENSMUSG00000004098	collagen, type V, alpha 3 [Source:MGI Symbol;Acc:MGI:1858212]
ENSMUSG00000081618	RIKEN cDNA 5033423K11 gene [Source:MGI Symbol;Acc:MGI:1923233]
ENSMUSG00000009281	retinoic acid receptor responder (tazarotene induced) 2 [Source:MGI Symbol;Acc:MGI:1918910]
ENSMUSG00000097648	
ENSMUSG00000092275	predicted gene 20465 [Source:MGI Symbol;Acc:MGI:5141930]
ENSMUSG00000005148	Kruppel-like factor 5 [Source:MGI Symbol;Acc:MGI:1338056]
ENSMUSG00000051860	sterile alpha motif domain containing 7 [Source:MGI Symbol;Acc:MGI:1923203]
ENSMUSG00000085753	predicted gene 16131 [Source:MGI Symbol;Acc:MGI:3801717]
ENSMUSG00000097881	
ENSMUSG00000095208	predicted gene 14483 [Source:MGI Symbol;Acc:MGI:3714114]
ENSMUSG00000069014	predicted gene 5641 [Source:MGI Symbol;Acc:MGI:3645731]
ENSMUSG00000000223	dystrophin related protein 2 [Source:MGI Symbol;Acc:MGI:107432]
ENSMUSG00000057818	RIKEN cDNA 1600029O15 gene [Source:MGI Symbol;Acc:MGI:3045362]
ENSMUSG00000087107	expressed sequence AI662270 [Source:MGI Symbol;Acc:MGI:2144254]
ENSMUSG00000067274	ribosomal protein, large, P0 [Source:MGI Symbol;Acc:MGI:1927636]
ENSMUSG00000019295	transmembrane protein 129 [Source:MGI Symbol;Acc:MGI:1915616]
ENSMUSG00000059064	predicted pseudogene 10059 [Source:MGI Symbol;Acc:MGI:3642158]
ENSMUSG00000096121	predicted gene 14474 [Source:MGI Symbol;Acc:MGI:3650131]
ENSMUSG00000097283	
ENSMUSG00000090610	predicted gene 3571 [Source:MGI Symbol;Acc:MGI:3781748]
ENSMUSG00000093473	predicted gene 20620 [Source:MGI Symbol;Acc:MGI:5313067]
ENSMUSG00000090516	ribosomal protein S11, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3644744]
ENSMUSG00000087239	predicted gene 7613 [Source:MGI Symbol;Acc:MGI:3647731]
ENSMUSG00000022686	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:MGI Symbol;Acc:MGI:2137302]
ENSMUSG00000085116	predicted gene 2735 [Source:MGI Symbol;Acc:MGI:3780904]
ENSMUSG00000007950	abhydrolase domain containing 8 [Source:MGI Symbol;Acc:MGI:1918946]
ENSMUSG00000097454	
ENSMUSG00000046062	protein phosphatase 1, regulatory (inhibitor) subunit 15b [Source:MGI Symbol;Acc:MGI:2444211]
ENSMUSG00000096097	predicted gene 14477 [Source:MGI Symbol;Acc:MGI:3711280]
ENSMUSG00000097540	
ENSMUSG00000097689	
ENSMUSG00000001555	FK506 binding protein 10 [Source:MGI Symbol;Acc:MGI:104769]
ENSMUSG00000027217	tetraspanin 18 [Source:MGI Symbol;Acc:MGI:1917186]
ENSMUSG00000032480	DEAH (Asp-Glu-Ala-His) box polypeptide 30 [Source:MGI Symbol;Acc:MGI:1920081]
ENSMUSG00000094904	predicted gene 14476 [Source:MGI Symbol;Acc:MGI:3710419]
ENSMUSG00000097760	
ENSMUSG00000097014	
ENSMUSG00000095413	predicted gene 14484 [Source:MGI Symbol;Acc:MGI:3649617]
ENSMUSG00000080713	olfactory receptor 1174, pseudogene [Source:MGI Symbol;Acc:MGI:3031008]
ENSMUSG00000041961	zinc and ring finger 3 [Source:MGI Symbol;Acc:MGI:3039616]
ENSMUSG00000020109	DnaJ (Hsp40) homolog, subfamily B, member 12 [Source:MGI Symbol;Acc:MGI:1931881]
ENSMUSG00000097435	
ENSMUSG00000044252	oxysterol binding protein-like 1A [Source:MGI Symbol;Acc:MGI:1927551]
ENSMUSG00000083855	olfactory receptor 1175, pseudogene [Source:MGI Symbol;Acc:MGI:3031009]
ENSMUSG00000052730	predicted gene 5111 [Source:MGI Symbol;Acc:MGI:3645688]
ENSMUSG00000097680	
ENSMUSG00000030428	tweety homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1889007]
ENSMUSG00000090353	predicted gene, 17555 [Source:MGI Symbol;Acc:MGI:4937189]
ENSMUSG00000095655	predicted gene 14479 [Source:MGI Symbol;Acc:MGI:3649874]
ENSMUSG00000037033	chloride channel calcium activated 4 [Source:MGI Symbol;Acc:MGI:2181989]
ENSMUSG00000075128	olfactory receptor 1177, pseudogene [Source:MGI Symbol;Acc:MGI:3031011]
ENSMUSG00000040771	O-acyl-ADP-ribose deacylase 1 [Source:MGI Symbol;Acc:MGI:2146818]
ENSMUSG00000024587	asparaginyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1917473]
ENSMUSG00000095662	predicted gene 14482 [Source:MGI Symbol;Acc:MGI:3710577]
ENSMUSG00000097315	
ENSMUSG00000083983	predicted gene 12375 [Source:MGI Symbol;Acc:MGI:3652318]
ENSMUSG00000080057	predicted gene 12378 [Source:MGI Symbol;Acc:MGI:3651610]
ENSMUSG00000040918	solute carrier family 19 (thiamine transporter), member 2 [Source:MGI Symbol;Acc:MGI:1928761]
ENSMUSG00000082899	predicted gene 12379 [Source:MGI Symbol;Acc:MGI:3651855]
ENSMUSG00000074776	predicted gene 10754 [Source:MGI Symbol;Acc:MGI:3642925]
ENSMUSG00000097433	
ENSMUSG00000028873	cell division cycle associated 8 [Source:MGI Symbol;Acc:MGI:1196274]
ENSMUSG00000095810	predicted gene 14478 [Source:MGI Symbol;Acc:MGI:3711282]
ENSMUSG00000056728	cathepsin L-like 3 [Source:MGI Symbol;Acc:MGI:1917452]
ENSMUSG00000004837	GRB2-related adaptor protein [Source:MGI Symbol;Acc:MGI:1918770]
ENSMUSG00000060070	defensin, alpha, 26 [Source:MGI Symbol;Acc:MGI:3630390]
ENSMUSG00000001166	2'-5' oligoadenylate synthetase 1C [Source:MGI Symbol;Acc:MGI:2149633]
ENSMUSG00000097403	
ENSMUSG00000047025	coiled coil glutamate rich protein 1 [Source:MGI Symbol;Acc:MGI:1913966]
ENSMUSG00000063253	short coiled-coil protein [Source:MGI Symbol;Acc:MGI:1927654]
ENSMUSG00000086291	predicted gene 15513 [Source:MGI Symbol;Acc:MGI:3782961]
ENSMUSG00000095445	predicted gene 14475 [Source:MGI Symbol;Acc:MGI:3710416]
ENSMUSG00000043681	family with sequence similarity 25, member C [Source:MGI Symbol;Acc:MGI:1916384]
ENSMUSG00000029405	GTPase activating protein (SH3 domain) binding protein 2 [Source:MGI Symbol;Acc:MGI:2442040]
ENSMUSG00000085409	predicted gene 16155 [Source:MGI Symbol;Acc:MGI:3801971]
ENSMUSG00000025081	tudor domain containing 1 [Source:MGI Symbol;Acc:MGI:1933218]
ENSMUSG00000097229	
ENSMUSG00000072686	predicted gene 10398 [Source:MGI Symbol;Acc:MGI:3642254]
ENSMUSG00000086269	predicted gene 16154 [Source:MGI Symbol;Acc:MGI:3801736]
ENSMUSG00000025860	X-linked inhibitor of apoptosis [Source:MGI Symbol;Acc:MGI:107572]
ENSMUSG00000098062	
ENSMUSG00000097028	
ENSMUSG00000085166	predicted gene 15522 [Source:MGI Symbol;Acc:MGI:3782969]
ENSMUSG00000096606	predicted gene 4980 [Source:MGI Symbol;Acc:MGI:3646425]
ENSMUSG00000069038	predicted gene 4906 [Source:MGI Symbol;Acc:MGI:3643273]
ENSMUSG00000097939	
ENSMUSG00000060208	defensin, alpha, 17 [Source:MGI Symbol;Acc:MGI:1345152]
ENSMUSG00000055944	RIKEN cDNA E130018O15 gene [Source:MGI Symbol;Acc:MGI:3045238]
ENSMUSG00000024137	E4F transcription factor 1 [Source:MGI Symbol;Acc:MGI:109530]
ENSMUSG00000030282	cytidine monophospho-N-acetylneuraminic acid synthetase [Source:MGI Symbol;Acc:MGI:1337124]
ENSMUSG00000040694	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 2 [Source:MGI Symbol;Acc:MGI:1343178]
